Date Last Researched,Country,Project Name,Unit Name,Project Name in Local Language / Script,Other Name(s),Capacity (MW),Status,Reactor Type,Model,Start Year,Retirement Year,Planned Retirement,Cancellation Year,Construction Start Date,First Criticality Date,First Grid Connection,Commercial Operation Date,Retirement Date,Owner,Owner Name in Local Language / Script,Operator,Operator Name in Local Language / Script,Reference Net Capacity (MW),Design Net Capacity (MW),Thermal Capacity (MWt),Latitude,Longitude,Location Accuracy,City,"Local Area (taluk, county)","Major Area (prefecture, district)",State/Province,Subregion,Region,GEM location ID,GEM unit ID,Wiki URL
2023-07-25,Canada,Gentilly nuclear power plant,2,,,675.0,retired,pressurized heavy water reactor,CANDU 6,1983.0,2012.0,N,,1974-04-01 00:00:00,1982-09-11 00:00:00,1982-12-04 00:00:00,1983-10-01 00:00:00,2012-12-28 00:00:00,Hydro Quebec,,Hydro Quebec,,635.0,645.0,2156.0,46.3955,-72.3556,exact,,Bécancour (MRC),,Quebec,Northern America,Americas,L500167,G500383,https://gem.wiki/Gentilly_nuclear_power_plant
2023-07-25,Canada,Nuclear Power Demonstration (NPD) nuclear power plant,,,Rolphton NPD,25.0,retired,pressurized heavy water reactor,CANDU,1962.0,1987.0,N,,1958-01-01 00:00:00,1962-04-11 00:00:00,1962-06-04 00:00:00,1962-10-01 00:00:00,1987-08-01 00:00:00,AECL,,Ontario Hydro,,22.0,17.0,92.0,46.1867,-77.6578,exact,,Renfrew County,Eastern Ontario,Ontario,Northern America,Americas,L500253,G500601,https://gem.wiki/Nuclear_Power_Demonstration_(NPD)_nuclear_power_plant
2023-07-25,Canada,Pickering nuclear power plant,A1,,,542.0,operating,pressurized heavy water reactor,CANDU 500A,1971.0,,,,1966-06-01 00:00:00,1971-02-25 00:00:00,1971-04-04 00:00:00,1971-07-29 00:00:00,,Ontario Power Generation,,Ontario Power Generation,,515.0,508.0,1744.0,43.8107,-79.0689,exact,Pickering,Durham Region,Golden Horseshoe,Ontario,Northern America,Americas,L500185,G500414,https://gem.wiki/Pickering_nuclear_power_plant
2023-07-25,Canada,Pickering nuclear power plant,A2,,,542.0,retired,pressurized heavy water reactor,CANDU 500A,1971.0,2007.0,N,,1966-09-01 00:00:00,1971-09-15 00:00:00,1971-10-06 00:00:00,1971-12-30 00:00:00,2007-05-28 00:00:00,Ontario Power Generation,,Ontario Power Generation,,515.0,508.0,1744.0,43.8107,-79.0689,exact,Pickering,Durham Region,Golden Horseshoe,Ontario,Northern America,Americas,L500185,G500412,https://gem.wiki/Pickering_nuclear_power_plant
2023-07-25,Canada,Pickering nuclear power plant,A3,,,542.0,retired,pressurized heavy water reactor,CANDU 500A,1972.0,2008.0,N,,1967-12-01 00:00:00,1972-04-24 00:00:00,1972-05-03 00:00:00,1972-06-01 00:00:00,2008-10-31 00:00:00,Ontario Power Generation,,Ontario Power Generation,,515.0,508.0,1744.0,43.8107,-79.0689,exact,Pickering,Durham Region,Golden Horseshoe,Ontario,Northern America,Americas,L500185,G500413,https://gem.wiki/Pickering_nuclear_power_plant
2023-07-25,Canada,Pickering nuclear power plant,A4,,,542.0,operating,pressurized heavy water reactor,CANDU 500A,1973.0,,,,1968-05-01 00:00:00,1973-05-16 00:00:00,1973-05-21 00:00:00,1973-06-17 00:00:00,,Ontario Power Generation,,Ontario Power Generation,,515.0,508.0,1744.0,43.8107,-79.0689,exact,Pickering,Durham Region,Golden Horseshoe,Ontario,Northern America,Americas,L500185,G500415,https://gem.wiki/Pickering_nuclear_power_plant
2023-07-25,Canada,Pickering nuclear power plant,B5,,,540.0,operating,pressurized heavy water reactor,CANDU 500B,1983.0,,,,1974-11-01 00:00:00,1982-10-23 00:00:00,1982-12-19 00:00:00,1983-05-10 00:00:00,,Ontario Power Generation,,Ontario Power Generation,,516.0,516.0,1744.0,43.8096,-79.0639,exact,Pickering,Durham Region,Golden Horseshoe,Ontario,Northern America,Americas,L500185,G500416,https://gem.wiki/Pickering_nuclear_power_plant
2023-07-25,Canada,Pickering nuclear power plant,B6,,,540.0,operating,pressurized heavy water reactor,CANDU 500B,1984.0,,,,1975-10-01 00:00:00,1983-10-15 00:00:00,1983-11-08 00:00:00,1984-02-01 00:00:00,,Ontario Power Generation,,Ontario Power Generation,,516.0,516.0,1744.0,43.8096,-79.0639,exact,Pickering,Durham Region,Golden Horseshoe,Ontario,Northern America,Americas,L500185,G500417,https://gem.wiki/Pickering_nuclear_power_plant
2023-07-25,Canada,Pickering nuclear power plant,B7,,,540.0,operating,pressurized heavy water reactor,CANDU 500B,1985.0,,,,1976-03-01 00:00:00,1984-10-22 00:00:00,1984-11-17 00:00:00,1985-01-01 00:00:00,,Ontario Power Generation,,Ontario Power Generation,,516.0,516.0,1744.0,43.8096,-79.0639,exact,Pickering,Durham Region,Golden Horseshoe,Ontario,Northern America,Americas,L500185,G500418,https://gem.wiki/Pickering_nuclear_power_plant
2023-07-25,Canada,Pickering nuclear power plant,B8,,,540.0,operating,pressurized heavy water reactor,CANDU 500B,1986.0,,,,1976-09-01 00:00:00,1985-12-17 00:00:00,1986-01-21 00:00:00,1986-02-28 00:00:00,,Ontario Power Generation,,Ontario Power Generation,,516.0,516.0,1744.0,43.8096,-79.0639,exact,Pickering,Durham Region,Golden Horseshoe,Ontario,Northern America,Americas,L500185,G500419,https://gem.wiki/Pickering_nuclear_power_plant
2023-07-25,Canada,Point Lepreau nuclear power plant,,,,705.0,operating,pressurized heavy water reactor,CANDU 6,1983.0,,,,1975-05-01 00:00:00,1982-07-25 00:00:00,1982-09-11 00:00:00,1983-02-01 00:00:00,,New Brunswick Electric Power Commission,,New Brunswick Electric Power Commission,,660.0,660.0,2180.0,45.0686,-66.4543,exact,,Musquash Parish,,New Brunswick,Northern America,Americas,L500163,G500376,https://gem.wiki/Point_Lepreau_nuclear_power_plant
2023-07-07,China,10MW High Temperature Gas-cooled Reactor Test Module (HTR-10) nuclear power plant,,10兆瓦高温气冷实验堆,,10.0,operating,high temperature gas reactor,HTR-10,2013.0,,,,1995-06-01 00:00:00,2000,2013-01-07 00:00:00,,,Institute of Nuclear and New Energy Technology,清华大学核能技术设计研究院,Institute of Nuclear and New Energy Technology,清华大学核能技术设计研究院,,,,39.9977,116.3291,approximate,,Haidian District,Beijing,,Eastern Asia,Asia,L500387,G501065,https://gem.wiki/10MW_High_Temperature_Gas-cooled_Reactor_Test_Module_(HTR-10)_nuclear_power_plant
2023-07-05,China,Anhui Wuhu nuclear power plant,1-1,芜湖核电站,,1250.0,cancelled,pressurized water reactor,unknown,,,,2021.0,2011,,,,,China General Nuclear Power Group CO LTD [51%]; Shenergy CO LTD [20%]; Anhui Wanneng CO LTD [15%]; Shanghai Power CO LTD [14%],中国广核集团有限公司[51%]; 申能股份有限公司[20%]; 安徽省皖能股份有限公司[15%]; 上海电力股份有限公司[14%],Anhui Wuhu Nuclear Power CO LTD,安徽芜湖核电有限公司,,,,31.1123,118.0171,approximate,Digang Town,Fanchang,Wuhu,Anhui,Eastern Asia,Asia,L500326,G500851,https://gem.wiki/Anhui_Wuhu_nuclear_power_plant
2023-07-05,China,Anhui Wuhu nuclear power plant,1-2,芜湖核电站,,1250.0,cancelled,pressurized water reactor,unknown,,,,2021.0,2011,,,,,China General Nuclear Power Group CO LTD [51%]; Shenergy CO LTD [20%]; Anhui Wanneng CO LTD [15%]; Shanghai Power CO LTD [14%],中国广核集团有限公司[51%]; 申能股份有限公司[20%]; 安徽省皖能股份有限公司[15%]; 上海电力股份有限公司[14%],Anhui Wuhu Nuclear Power CO LTD,安徽芜湖核电有限公司,,,,31.1123,118.0171,approximate,Digang Town,Fanchang,Wuhu,Anhui,Eastern Asia,Asia,L500326,G500852,https://gem.wiki/Anhui_Wuhu_nuclear_power_plant
2023-07-05,China,Anhui Wuhu nuclear power plant,2-3,芜湖核电站,,1250.0,cancelled,pressurized water reactor,unknown,,,,2021.0,2011,,,,,China General Nuclear Power Group CO LTD [51%]; Shenergy CO LTD [20%]; Anhui Wanneng CO LTD [15%]; Shanghai Power CO LTD [14%],中国广核集团有限公司[51%]; 申能股份有限公司[20%]; 安徽省皖能股份有限公司[15%]; 上海电力股份有限公司[14%],Anhui Wuhu Nuclear Power CO LTD,安徽芜湖核电有限公司,,,,31.1123,118.0171,approximate,Digang Town,Fanchang,Wuhu,Anhui,Eastern Asia,Asia,L500326,G500849,https://gem.wiki/Anhui_Wuhu_nuclear_power_plant
2023-07-05,China,Anhui Wuhu nuclear power plant,2-4,芜湖核电站,,1250.0,cancelled,pressurized water reactor,unknown,,,,2021.0,2011,,,,,China General Nuclear Power Group CO LTD [51%]; Shenergy CO LTD [20%]; Anhui Wanneng CO LTD [15%]; Shanghai Power CO LTD [14%],中国广核集团有限公司[51%]; 申能股份有限公司[20%]; 安徽省皖能股份有限公司[15%]; 上海电力股份有限公司[14%],Anhui Wuhu Nuclear Power CO LTD,安徽芜湖核电有限公司,,,,31.1123,118.0171,approximate,Digang Town,Fanchang,Wuhu,Anhui,Eastern Asia,Asia,L500326,G500850,https://gem.wiki/Anhui_Wuhu_nuclear_power_plant
2023-07-05,China,Bailong nuclear power plant,1,白龙核电站,,1250.0,pre-construction,pressurized water reactor,unknown,2026.0,,,,,,,,,State Nuclear Power Technology CO LTD,国家核电技术有限公司,CPI Guangxi Nuclear Power CO LTD,中电投广西核电有限公司,,,,21.6388,108.2785,approximate,Jiangshan Town,Fangcheng District,Fangchenggang,Guangxi,Eastern Asia,Asia,L500348,G500928,https://gem.wiki/Bailong_nuclear_power_plant
2023-07-05,China,Bailong nuclear power plant,2,白龙核电站,,1250.0,pre-construction,pressurized water reactor,unknown,2027.0,,,,,,,,,State Nuclear Power Technology CO LTD,国家核电技术有限公司,CPI Guangxi Nuclear Power CO LTD,中电投广西核电有限公司,,,,21.6388,108.2785,approximate,Jiangshan Town,Fangcheng District,Fangchenggang,Guangxi,Eastern Asia,Asia,L500348,G500929,https://gem.wiki/Bailong_nuclear_power_plant
2023-07-05,China,Bailong nuclear power plant,3,白龙核电站,,1400.0,pre-construction,pressurized water reactor,unknown,,,,,,,,,,State Nuclear Power Technology CO LTD,国家核电技术有限公司,CPI Guangxi Nuclear Power CO LTD,中电投广西核电有限公司,,,,21.6388,108.2785,approximate,Jiangshan Town,Fangcheng District,Fangchenggang,Guangxi,Eastern Asia,Asia,L500348,G500930,https://gem.wiki/Bailong_nuclear_power_plant
2023-07-05,China,Bailong nuclear power plant,4,白龙核电站,,1400.0,pre-construction,pressurized water reactor,unknown,,,,,,,,,,State Nuclear Power Technology CO LTD,国家核电技术有限公司,CPI Guangxi Nuclear Power CO LTD,中电投广西核电有限公司,,,,21.6388,108.2785,approximate,Jiangshan Town,Fangcheng District,Fangchenggang,Guangxi,Eastern Asia,Asia,L500348,G500931,https://gem.wiki/Bailong_nuclear_power_plant
2023-07-05,China,Bailong nuclear power plant,5,白龙核电站,,1400.0,pre-construction,pressurized water reactor,unknown,,,,,,,,,,State Nuclear Power Technology CO LTD,国家核电技术有限公司,CPI Guangxi Nuclear Power CO LTD,中电投广西核电有限公司,,,,21.6388,108.2785,approximate,Jiangshan Town,Fangcheng District,Fangchenggang,Guangxi,Eastern Asia,Asia,L500348,G500932,https://gem.wiki/Bailong_nuclear_power_plant
2023-07-05,China,Bailong nuclear power plant,6,白龙核电站,,1400.0,pre-construction,pressurized water reactor,unknown,,,,,,,,,,State Nuclear Power Technology CO LTD,国家核电技术有限公司,CPI Guangxi Nuclear Power CO LTD,中电投广西核电有限公司,,,,21.6388,108.2785,approximate,Jiangshan Town,Fangcheng District,Fangchenggang,Guangxi,Eastern Asia,Asia,L500348,G500933,https://gem.wiki/Bailong_nuclear_power_plant
2023-07-05,China,Cangnan San'ao nuclear power plant,1-1,三澳核电站,苍南核电站,1210.0,construction,pressurized water reactor,HPR-1000,2026.0,,,,2020-12-31 00:00:00,,,,,China General Nuclear Power Group CO LTD [51%]; Shenergy CO LTD [20%]; Anhui Wanneng CO LTD [15%]; Shanghai Power CO LTD [14%],中国广核集团有限公司[46%]; 浙江浙能电力股份有限公司[34%]; 苍南县海西建设发展有限公司[9%]; 温州市核能发展有限公司[9%]; 吉利迈捷投资有限公司[2%],CGN Cangnan Nuclear Power CO LTD,中广核苍南核电有限公司,1117.0,1117.0,3180.0,27.19629,120.5191,approximate,Xiaguan Town,Cangnan,Wenzhou,Zhejiang,Eastern Asia,Asia,L500352,G500946,https://gem.wiki/Cangnan_San'ao_nuclear_power_plant
2023-07-05,China,Cangnan San'ao nuclear power plant,1-2,三澳核电站,苍南核电站,1210.0,construction,pressurized water reactor,HPR-1000,2027.0,,,,2021-12-30 00:00:00,,,,,China General Nuclear Power Group CO LTD [51%]; Shenergy CO LTD [20%]; Anhui Wanneng CO LTD [15%]; Shanghai Power CO LTD [14%],中国广核集团有限公司[46%]; 浙江浙能电力股份有限公司[34%]; 苍南县海西建设发展有限公司[9%]; 温州市核能发展有限公司[9%]; 吉利迈捷投资有限公司[2%],CGN Cangnan Nuclear Power CO LTD,中广核苍南核电有限公司,1117.0,1117.0,3180.0,27.19629,120.5191,approximate,Xiaguan Town,Cangnan,Wenzhou,Zhejiang,Eastern Asia,Asia,L500352,G500947,https://gem.wiki/Cangnan_San'ao_nuclear_power_plant
2023-07-05,China,Cangnan San'ao nuclear power plant,2-3,三澳核电站,苍南核电站,1150.0,pre-construction,pressurized water reactor,unknown,,,,,,,,,,China General Nuclear Power Group CO LTD [51%]; Shenergy CO LTD [20%]; Anhui Wanneng CO LTD [15%]; Shanghai Power CO LTD [14%],中国广核集团有限公司[46%]; 浙江浙能电力股份有限公司[34%]; 苍南县海西建设发展有限公司[9%]; 温州市核能发展有限公司[9%]; 吉利迈捷投资有限公司[2%],CGN Cangnan Nuclear Power CO LTD,中广核苍南核电有限公司,,,,27.19629,120.5191,approximate,Xiaguan Town,Cangnan,Wenzhou,Zhejiang,Eastern Asia,Asia,L500352,G500948,https://gem.wiki/Cangnan_San'ao_nuclear_power_plant
2023-07-05,China,Cangnan San'ao nuclear power plant,2-4,三澳核电站,苍南核电站,1150.0,pre-construction,pressurized water reactor,unknown,,,,,,,,,,China General Nuclear Power Group CO LTD [51%]; Shenergy CO LTD [20%]; Anhui Wanneng CO LTD [15%]; Shanghai Power CO LTD [14%],中国广核集团有限公司[46%]; 浙江浙能电力股份有限公司[34%]; 苍南县海西建设发展有限公司[9%]; 温州市核能发展有限公司[9%]; 吉利迈捷投资有限公司[2%],CGN Cangnan Nuclear Power CO LTD,中广核苍南核电有限公司,,,,27.19629,120.5191,approximate,Xiaguan Town,Cangnan,Wenzhou,Zhejiang,Eastern Asia,Asia,L500352,G500949,https://gem.wiki/Cangnan_San'ao_nuclear_power_plant
2023-07-05,China,Cangnan San'ao nuclear power plant,3-5,三澳核电站,苍南核电站,1150.0,announced,pressurized water reactor,unknown,,,,,,,,,,China General Nuclear Power Group CO LTD [51%]; Shenergy CO LTD [20%]; Anhui Wanneng CO LTD [15%]; Shanghai Power CO LTD [14%],中国广核集团有限公司[46%]; 浙江浙能电力股份有限公司[34%]; 苍南县海西建设发展有限公司[9%]; 温州市核能发展有限公司[9%]; 吉利迈捷投资有限公司[2%],CGN Cangnan Nuclear Power CO LTD,中广核苍南核电有限公司,,,,27.19629,120.5191,approximate,Xiaguan Town,Cangnan,Wenzhou,Zhejiang,Eastern Asia,Asia,L500352,G500950,https://gem.wiki/Cangnan_San'ao_nuclear_power_plant
2023-07-05,China,Cangnan San'ao nuclear power plant,3-6,三澳核电站,苍南核电站,1150.0,announced,pressurized water reactor,unknown,,,,,,,,,,China General Nuclear Power Group CO LTD [51%]; Shenergy CO LTD [20%]; Anhui Wanneng CO LTD [15%]; Shanghai Power CO LTD [14%],中国广核集团有限公司[46%]; 浙江浙能电力股份有限公司[34%]; 苍南县海西建设发展有限公司[9%]; 温州市核能发展有限公司[9%]; 吉利迈捷投资有限公司[2%],CGN Cangnan Nuclear Power CO LTD,中广核苍南核电有限公司,,,,27.19629,120.5191,approximate,Xiaguan Town,Cangnan,Wenzhou,Zhejiang,Eastern Asia,Asia,L500352,G500951,https://gem.wiki/Cangnan_San'ao_nuclear_power_plant
2023-07-11,China,Changde nuclear power plant,1-1,常德核电站,,1000.0,cancelled,unknown,unknown,,,,2016.0,,,,,,China General Nuclear Power Group CO LTD,中国广核集团有限公司,,,,,,28.9188,111.49301,approximate,,Taoyuan,Changde,Hunan,Eastern Asia,Asia,L500388,G501066,https://gem.wiki/Changde_nuclear_power_plant
2023-07-11,China,Changde nuclear power plant,1-2,常德核电站,,1000.0,cancelled,unknown,unknown,,,,2016.0,,,,,,China General Nuclear Power Group CO LTD,中国广核集团有限公司,,,,,,28.9188,111.49301,approximate,,Taoyuan,Changde,Hunan,Eastern Asia,Asia,L500388,G501067,https://gem.wiki/Changde_nuclear_power_plant
2023-07-11,China,Changde nuclear power plant,3,常德核电站,,1000.0,cancelled,unknown,unknown,,,,2016.0,,,,,,China General Nuclear Power Group CO LTD,中国广核集团有限公司,,,,,,28.9188,111.49301,approximate,,Taoyuan,Changde,Hunan,Eastern Asia,Asia,L500388,G501068,https://gem.wiki/Changde_nuclear_power_plant
2023-07-11,China,Changde nuclear power plant,4,常德核电站,,1000.0,cancelled,unknown,unknown,,,,2016.0,,,,,,China General Nuclear Power Group CO LTD,中国广核集团有限公司,,,,,,28.9188,111.49301,approximate,,Taoyuan,Changde,Hunan,Eastern Asia,Asia,L500388,G501069,https://gem.wiki/Changde_nuclear_power_plant
2023-07-05,China,Changjiang nuclear power plant,1,昌江核电站,,650.0,operating,pressurized water reactor,CNP-600,2015.0,,,,2010-04-25 00:00:00,2015-10-12 00:00:00,2015-11-07 00:00:00,2015-12-25 00:00:00,,Huaneng Nuclear Power Development CO LTD [51%]; China Nuclear Power CORP [49%],华能核电开发有限公司[51%]; 中国核能电力股份有限公司[49%],Huaneng Hainan Changjiang Nuclear Power CO LTD,华能海南昌江核电有限公司,601.0,601.0,1930.0,19.4606,108.9006,approximate,,Haiwei,Changjiang,Hainan,Eastern Asia,Asia,L500314,G500804,https://gem.wiki/Changjiang_nuclear_power_plant
2023-07-05,China,Changjiang nuclear power plant,2,昌江核电站,,650.0,operating,pressurized water reactor,CNP-600,2016.0,,,,2010-11-21 00:00:00,2016-06-09 00:00:00,2016-06-20 00:00:00,2016-08-12 00:00:00,,Huaneng Nuclear Power Development CO LTD [51%]; China Nuclear Power CORP [49%],华能核电开发有限公司[51%]; 中国核能电力股份有限公司[49%],Huaneng Hainan Changjiang Nuclear Power CO LTD,华能海南昌江核电有限公司,601.0,601.0,1930.0,19.4606,108.9006,approximate,,Haiwei,Changjiang,Hainan,Eastern Asia,Asia,L500314,G500805,https://gem.wiki/Changjiang_nuclear_power_plant
2023-07-05,China,Changjiang nuclear power plant,3,昌江核电站,,1197.0,construction,pressurized water reactor,HPR-1000,2026.0,,,,2020,,,,,Huaneng Nuclear Power Development CO LTD [51%]; China Nuclear Power CORP [49%],华能核电开发有限公司[51%]; 中国核能电力股份有限公司[49%],Huaneng Hainan Changjiang Nuclear Power CO LTD,华能海南昌江核电有限公司,1000.0,1000.0,3190.0,19.4606,108.9006,approximate,,Haiwei,Changjiang,Hainan,Eastern Asia,Asia,L500314,G500803,https://gem.wiki/Changjiang_nuclear_power_plant
2023-07-05,China,Changjiang nuclear power plant,4,昌江核电站,,1200.0,construction,pressurized water reactor,HPR-1000,2026.0,,,,2021,,,,,Huaneng Nuclear Power Development CO LTD [51%]; China Nuclear Power CORP [49%],华能核电开发有限公司[51%]; 中国核能电力股份有限公司[49%],Huaneng Hainan Changjiang Nuclear Power CO LTD,华能海南昌江核电有限公司,1000.0,1000.0,3190.0,19.4606,108.9006,approximate,,Haiwei,Changjiang,Hainan,Eastern Asia,Asia,L500314,G500802,https://gem.wiki/Changjiang_nuclear_power_plant
2023-07-05,China,Chengde nuclear power plant,1,承德核电站,长河核电厂,1250.0,cancelled,pressurized water reactor,unknown,,,,,,,,,,China General Nuclear Power Group CO LTD,中国广核集团有限公司,CGN Hebei Nuclear Power CO LTD,中广核河北核电有限公司,,,,40.4382,118.3576,approximate,,Kuancheng Manchu Autonomous County,Chengde,Hebei,Eastern Asia,Asia,L500344,G500916,https://gem.wiki/Chengde_nuclear_power_plant
2023-07-05,China,Chengde nuclear power plant,2,承德核电站,长河核电厂,1250.0,cancelled,pressurized water reactor,unknown,,,,,,,,,,China General Nuclear Power Group CO LTD,中国广核集团有限公司,CGN Hebei Nuclear Power CO LTD,中广核河北核电有限公司,,,,40.4382,118.3576,approximate,,Kuancheng Manchu Autonomous County,Chengde,Hebei,Eastern Asia,Asia,L500344,G500917,https://gem.wiki/Chengde_nuclear_power_plant
2023-07-05,China,Chengde nuclear power plant,3,承德核电站,长河核电厂,1250.0,cancelled,pressurized water reactor,unknown,,,,,,,,,,China General Nuclear Power Group CO LTD,中国广核集团有限公司,CGN Hebei Nuclear Power CO LTD,中广核河北核电有限公司,,,,40.4382,118.3576,approximate,,Kuancheng Manchu Autonomous County,Chengde,Hebei,Eastern Asia,Asia,L500344,G500918,https://gem.wiki/Chengde_nuclear_power_plant
